location distance crime_count
"(47.62511825, -122.32468179)" 0.0122857777152 4
"(47.617962722000001, -122.28541432199999)" 0.0319651091099 1
"(47.609778656000003, -122.308918018)" 0.0100230782026 8
"(47.655011139999999, -122.351123192)" 0.0410818375291 2
"(47.580245689999998, -122.38520966)" 0.0495073937033 21
"(47.580182751999999, -122.28815908599999)" 0.0456297217932 6
"(47.599201837999999, -122.33223005000001)" 0.00584019183425 11
"(47.555089915000003, -122.288147017)" 0.0639602964202 7
"(47.655579185000001, -122.332033251)" 0.0392144098833 2
"(47.638308350999999, -122.30903419099999)" 0.0244191079195 2
"(47.721421419000002, -122.356212988)" 0.0281985393321 4
"(47.677781281999998, -122.356924291)" 0.0333739338244 1
"(47.68689577, -122.373425715)" 0.0416715253219 1
"(47.612640325000001, -122.32432056899999)" 0.0075426242999 9
"(47.648626929999999, -122.41015636500001)" 0.0803100471488 2
"(47.523891742000004, -122.31495690200001)" 0.0487323786113 2
"(47.675976159999998, -122.383212884)" 0.0552648091677 1
"(47.674317791999997, -122.31373005899999)" 0.0355981531852 3
"(47.610789971000003, -122.298832985)" 0.0189853808192 5
"(47.550591857000001, -122.312324242)" 0.0516647153487 1
"(47.616394276999998, -122.33006037299999)" 0.00644358182783 6
"(47.656600513000001, -122.277113032)" 0.057590475189 1
"(47.625964654000001, -122.33170443100001)" 0.0105033347282 1
"(47.701343727000001, -122.32581488)" 0.00926673637615 1
"(47.620359331000003, -122.289055447)" 0.0286610512354 1
"(47.586324136000002, -122.302925449)" 0.0317289540968 1
"(47.699422978999998, -122.310840668)" 0.0243587677135 1
"(47.573771903000001, -122.28935497800001)" 0.0500548980379 1
"(47.658808661999998, -122.342275101)" 0.0425820970939 2
"(47.691653105, -122.29471248900001)" 0.0417797790638 1
"(47.652729030000003, -122.349585547)" 0.0384069471298 2
"(47.618532948999999, -122.338485021)" 0.00275675211926 5
"(47.620803217999999, -122.304729434)" 0.0136869089 1
"(47.721986694999998, -122.293641975)" 0.0455044487432 95
"(47.596703845999997, -122.295709847)" 0.0284851081644 4
"(47.686676931999997, -122.29007011)" 0.0477220332943 2
"(47.701137246000002, -122.29473373800001)" 0.0402548758651 1
"(47.660297045999997, -122.401408399)" 0.0782354434258 9
"(47.615850438999999, -122.28525131799999)" 0.0320230754699 3
"(47.69255733, -122.304170121)" 0.0324710913581 1
"(47.516566492999999, -122.387519451)" 0.0323582572708 1
"(47.555047537, -122.39365251700001)" 0.0366605334138 3
"(47.635944598999998, -122.313609503)" 0.0209469167707 1
"(47.666428576000001, -122.372176783)" 0.0521152390488 5
"(47.695264219000002, -122.289245995)" 0.0463374710631 8
"(47.584472589999997, -122.29353512199999)" 0.0389218079922 1
"(47.603511929, -122.31548582000001)" 0.011942103626 6
"(47.603663605999998, -122.32455446900001)" 0.00463328724289 1
"(47.544268733999999, -122.265645986)" 0.0873051638954 2
"(47.625075442000004, -122.341759346)" 0.00995767140265 1
"(47.688501909000003, -122.310400231)" 0.028460431873 1
"(47.618430951999997, -122.356757923)" 0.0203387067293 3
"(47.589310287000004, -122.28619325299999)" 0.0405249228802 8
"(47.583007960000003, -122.320821134)" 0.0227457385707 3
"(47.677169773000003, -122.265727567)" 0.0738497786856 1
"(47.629580046000001, -122.320210851)" 0.0145601344955 22
"(47.661113041, -122.373600567)" 0.0569211408168 18
"(47.552691662000001, -122.299491871)" 0.0594156306169 1
"(47.597936288, -122.327672937)" 0.00640862868834 12
"(47.620493410000002, -122.309400645)" 0.00941758563243 8
"(47.546047573999999, -122.273178926)" 0.0806975653308 4
"(47.703791791, -122.280262666)" 0.0546946047725 1
"(47.706874595000002, -122.339347101)" 0.00592721710571 1
"(47.691769213999997, -122.27202488899999)" 0.0639019873818 1
"(47.67599062, -122.36426505)" 0.0397930507562 1
"(47.716279806000003, -122.340499916)" 0.0144851916178 2
"(47.623222523000003, -122.34236424300001)" 0.00883077889706 1
"(47.578739839999997, -122.411967823)" 0.065406347163 1
"(47.616451024, -122.295502898)" 0.0217964663367 2
"(47.589940290999998, -122.310502566)" 0.0234645362556 2
"(47.620948431999999, -122.35869681299999)" 0.0226149028505 3
"(47.611683595999999, -122.295593113)" 0.0219797830759 6
"(47.578350190999998, -122.298712405)" 0.0399214050114 70
"(47.572000821000003, -122.28507602000001)" 0.0539722485864 1
"(47.598289805, -122.33590913899999)" 0.00895140047586 5
"(47.639992231000001, -122.28485137600001)" 0.040739245999 1
"(47.655406847000002, -122.350331743)" 0.0411793226586 2
"(47.722027769999997, -122.33845995900001)" 0.0194471436811 5
"(47.556450316000003, -122.387655606)" 0.0324759417318 1
"(47.665772386999997, -122.33505850900001)" 0.0371277715636 5
"(47.662481511000003, -122.34182274200001)" 0.0409986443147 4
"(47.687917779000003, -122.402378497)" 0.0690729263443 3
"(47.691400766000001, -122.33507579499999)" 0.0114999220419 6
"(47.632312325000001, -122.35292607300001)" 0.0227170627086 2
"(47.618347110999999, -122.34897517100001)" 0.0125941575298 2
"(47.617574265999998, -122.32044452)" 0.00389349360205 11
"(47.645031375000002, -122.370327738)" 0.0441760352181 1
"(47.682350970999998, -122.368334582)" 0.0392019503106 3
"(47.699424422, -122.282484741)" 0.0525802533692 2
"(47.615229687999999, -122.323417654)" 0.00614831732762 4
"(47.649587623000002, -122.349747862)" 0.035529846803 7
"(47.701324018000001, -122.32312938699999)" 0.0119252090531 1
"(47.600562224000001, -122.293771478)" 0.0277483781265 5
"(47.615488558000003, -122.332310053)" 0.00434002498405 1
"(47.498988222999998, -122.264884853)" 0.104136031225 3
"(47.565083567000002, -122.322549568)" 0.0396414815047 1
"(47.618579109000002, -122.349640259)" 0.013285500166 71
"(47.645051418999998, -122.318333342)" 0.0297504280971 2
"(47.528282050999998, -122.369225026)" 0.0109225951544 4
"(47.676567831, -122.316521658)" 0.0321401137695 4
"(47.572508409000001, -122.295177391)" 0.0464464644413 1
"(47.509043972000001, -122.37590303499999)" 0.0307619013334 1
"(47.612871208000001, -122.28745071500001)" 0.0299196647737 1
"(47.604825587000001, -122.290514069)" 0.0287404340241 2
"(47.554728161, -122.325630571)" 0.0407085284058 6
"(47.626715709000003, -122.346248374)" 0.0140340349101 9
"(47.714026455000003, -122.320702582)" 0.0180772486992 1
"(47.566324219999998, -122.28076308200001)" 0.0611010762562 3
"(47.562476476999997, -122.28121545400001)" 0.0635376215427 2
"(47.535219511999998, -122.289284534)" 0.0727567348984 1
"(47.686865908999998, -122.37840604)" 0.0463197526621 1
"(47.523771375000003, -122.363183263)" 0.0127807632768 2
"(47.557671912000004, -122.26440257900001)" 0.078219347052 1
"(47.511034623, -122.245406073)" 0.119371796395 2
"(47.505109996000002, -122.29203370099999)" 0.0767125428129 1
"(47.672176491999998, -122.318072723)" 0.0350539073822 4
"(47.61466515, -122.319456129)" 0.00228210177844 33
"(47.585498260999998, -122.304239579)" 0.0311393837463 2
"(47.572386494, -122.371349163)" 0.037076775084 2
"(47.617030585999998, -122.34178419200001)" 0.0053001194285 7
"(47.612397328, -122.34089461799999)" 0.0060945570951 4
"(47.641734124999999, -122.39297208000001)" 0.0618046526893 1
"(47.572971437, -122.392079565)" 0.0472561326553 3
"(47.664974108999999, -122.322862836)" 0.0398054360824 2
"(47.665981942000002, -122.357124279)" 0.0430655506834 3
"(47.557441201000003, -122.283467223)" 0.0653560289947 1
"(47.545786591000002, -122.27567238499999)" 0.0791804736337 8
"(47.651259113000002, -122.37358998400001)" 0.0507497296796 3
"(47.704143686000002, -122.34331849599999)" 0.00846040661957 8
"(47.625832394, -122.34233819799999)" 0.0109065466165 6
"(47.637506674999997, -122.328361892)" 0.0224161101526 15
"(47.618186577000003, -122.334785876)" 0.00232215085305 6
"(47.674556793000001, -122.383477642)" 0.0561984823739 3
"(47.730149689000001, -122.296511353)" 0.0471176732637 1
"(47.710823116999997, -122.317100537)" 0.0195289301393 5
"(47.606189360000002, -122.313512778)" 0.00987346463845 12
"(47.715931871000002, -122.33643041800001)" 0.0131156890484 1
"(47.670419799999998, -122.400099772)" 0.0727973638513 3
"(47.569888915, -122.33420583900001)" 0.0346504441529 9
"(47.633781437000003, -122.3223972)" 0.0191601888285 11
"(47.632741863, -122.355652134)" 0.0250343504678 2
"(47.662938844999999, -122.37889507)" 0.0593975006733 1
"(47.519015132, -122.265638051)" 0.0979649347522 4
"(47.526439646, -122.31491193399999)" 0.0481801086153 3
"(47.580252743000003, -122.386583566)" 0.0501715070866 33
"(47.685315608000003, -122.40291760700001)" 0.0702054587857 20
"(47.723974712999997, -122.32622810399999)" 0.0228082221549 4
"(47.634249574999998, -122.30277966600001)" 0.023839014013 4
"(47.569408461999998, -122.29523019200001)" 0.0485756769901 1
"(47.575081617000002, -122.302316398)" 0.0395817255042 1
"(47.600831380000002, -122.30475455200001)" 0.0191456665631 4
"(47.536614511000003, -122.283383851)" 0.0786462323656 5
"(47.601371630000003, -122.32950654699999)" 0.00281974635031 75
"(47.614215794000003, -122.34198361200001)" 0.00598750424276 37
"(47.585510712000001, -122.30749797)" 0.0285904279854 1
"(47.545403188000002, -122.305556002)" 0.0571714894564 5
"(47.603929336, -122.31125507199999)" 0.0128812493651 2
"(47.664896769000002, -122.312505789)" 0.0441360190077 3
"(47.68440846, -122.312107676)" 0.0293889233776 4
"(47.655821838000001, -122.37357486800001)" 0.0539567413749 1
"(47.653491883999997, -122.405200646)" 0.0779699595391 1
"(47.679593408999999, -122.3472819)" 0.0263680287783 1
"(47.584358022000004, -122.299022272)" 0.0359391660843 12
"(47.641168180999998, -122.40167258699999)" 0.0696425106288 1
"(47.567179783, -122.32537865899999)" 0.0371829893024 1
"(47.730449731, -122.328264745)" 0.0283492559442 1
"(47.621984285000003, -122.325945679)" 0.0109398400661 4
"(47.529114952, -122.27079900299999)" 0.0915294146577 1
"(47.763760134000002, -122.358030034)" 0.0650895066807 1
"(47.551414586, -122.30217541899999)" 0.0592562344235 1
"(47.672355449999998, -122.371054984)" 0.0472920649194 2
"(47.622033881999997, -122.336499442)" 0.00541388202876 3
"(47.599626925000003, -122.33590981499999)" 0.00813630954363 23
"(47.632182984000004, -122.28511275699999)" 0.0363104462482 1
"(47.531546153000001, -122.37663358)" 0.0154209321675 5
"(47.55011682, -122.371636565)" 0.0166644495262 3
"(47.531173809000002, -122.32894762799999)" 0.0335083817532 1
"(47.728673088999997, -122.343009354)" 0.027003801649 3
"(47.674153748999998, -122.345592887)" 0.0306531889083 1
"(47.702210901999997, -122.280057645)" 0.0548966801683 2
"(47.732969642, -122.285690226)" 0.0577122924908 1
"(47.631113296000002, -122.369073786)" 0.0356525898543 1
"(47.582990445999997, -122.316374254)" 0.0247396202157 6
"(47.676022314000001, -122.354355887)" 0.0331511456057 1
"(47.543779653999998, -122.29689430000001)" 0.0655412295952 1
"(47.584647103999998, -122.397146126)" 0.0595926667371 1
"(47.568425199000004, -122.38877471399999)" 0.0416473055327 2
"(47.482408732000003, -122.299273492)" 0.0828507366908 1
"(47.543555525999999, -122.28481604)" 0.0751032705465 1
"(47.558276337999999, -122.26385271700001)" 0.0781497632592 5
"(47.679592215, -122.34632547)" 0.0259355770965 2
"(47.563411719999998, -122.339439345)" 0.035136567372 5
"(47.586175267999998, -122.327599842)" 0.0180622388628 2
"(47.614425683, -122.32825808)" 0.00852902528915 6
"(47.533730286000001, -122.373236033)" 0.0115432443983 1
"(47.593318998999997, -122.294935357)" 0.0313509222024 1
"(47.729770270000003, -122.303096551)" 0.0416731763017 2
"(47.535403428000002, -122.280645381)" 0.081392006241 6
"(47.717376246000001, -122.294580958)" 0.0428861428698 2
"(47.611355521, -122.320313012)" 0.00499770104884 9
"(47.638729837, -122.304776004)" 0.0265352671819 2
"(47.722310432999997, -122.34882998499999)" 0.0238624997192 3
"(47.731370720000001, -122.33021829400001)" 0.0288612359228 2
"(47.76868554, -122.33244864700001)" 0.065833077096 2
"(47.659336787999997, -122.34933219600001)" 0.0446025697827 2
"(47.635954525999999, -122.37100596400001)" 0.0395535769206 3
"(47.553571992000002, -122.32135447)" 0.044112941997 4
"(47.714003865999999, -122.316597479)" 0.0214501950388 2
"(47.631488246000004, -122.312507868)" 0.0168549719638 12
"(47.544372916999997, -122.370454583)" 0.0115306730425 1
"(47.722108061999997, -122.340923284)" 0.0201154111949 4
"(47.612111358, -122.32076121999999)" 0.0047417297026 46
"(47.612279233000002, -122.296212256)" 0.0212761567563 17
"(47.662202209, -122.37731648899999)" 0.058747166591 7
"(47.517017416000002, -122.376820681)" 0.0244608937645 3
"(47.668677741000003, -122.386368633)" 0.0617660006043 5
"(47.731630645999999, -122.350471548)" 0.0326552977615 1
"(47.685855009999997, -122.34180044)" 0.0183700901548 3
"(47.581841644999997, -122.33996524600001)" 0.0248054183219 1
"(47.624091890999999, -122.364513002)" 0.028992368585 3
"(47.646218578000003, -122.36352530000001)" 0.0400804523392 1
"(47.586935126999997, -122.316632004)" 0.0213070770192 1
"(47.584078761000001, -122.30163693900001)" 0.0340760439512 9
"(47.683034124000002, -122.277014537)" 0.0612468032004 1
"(47.585932980999999, -122.309451618)" 0.0268516141612 1
"(47.505864995000003, -122.372184764)" 0.0322741810623 1
"(47.706285426999997, -122.31781936599999)" 0.0174619511285 5
"(47.570236328999997, -122.390109393)" 0.0438929630538 1
"(47.529110756999998, -122.271281161)" 0.0910491773272 5
"(47.664912907000001, -122.314724414)" 0.0430359566367 25
"(47.625794513999999, -122.33863834899999)" 0.00942041631681 2
"(47.619175378000001, -122.352834831)" 0.0165335011574 2
"(47.669439429000001, -122.37217213700001)" 0.050050946989 5
"(47.729642755999997, -122.355565181)" 0.0337662655048 2
"(47.530991309999997, -122.382001188)" 0.0207169982297 1
"(47.643193682000003, -122.39629576900001)" 0.065434658747 2
"(47.571582421000002, -122.28702061600001)" 0.0531789530657 3
"(47.645624085000001, -122.326203936)" 0.0307773598702 3
"(47.543895440999997, -122.29151085399999)" 0.070905870703 1
"(47.614674411999999, -122.318150192)" 0.00109156851486 67
"(47.610013780999999, -122.321159799)" 0.00657924739893 1
"(47.678733993999998, -122.354849999)" 0.0313050444209 3
"(47.555487874999997, -122.283483862)" 0.0667552161041 2
"(47.664663204999997, -122.339130168)" 0.038464610961 1
"(47.709006015, -122.304074124)" 0.0314738484769 1
"(47.571525686999998, -122.296754303)" 0.0459976126478 1
"(47.568100545, -122.296998378)" 0.0483257231055 1
"(47.559254109000001, -122.37936079000001)" 0.0286025481104 2
"(47.589270448000001, -122.333263741)" 0.0154543631378 17
"(47.668365899999998, -122.3472859)" 0.0366712215725 26
"(47.618490424000001, -122.326727017)" 0.00995036093105 3
"(47.620080199, -122.30874496600001)" 0.00976400016492 1
"(47.544723142999999, -122.35715412)" 0.00956003590856 3
"(47.630165667999997, -122.34754058199999)" 0.0174751129457 7
"(47.566960088999998, -122.289437173)" 0.0544286731558 13
"(47.548319589999998, -122.375694454)" 0.0180670974671 4
"(47.640739242000002, -122.34801105699999)" 0.0267253113717 1
"(47.571386650999997, -122.335552194)" 0.0334007202885 6
"(47.674066412000002, -122.269328907)" 0.0716763813503 3
"(47.604941681, -122.33800272000001)" 0.00887632742547 3
"(47.724335926999998, -122.32137091)" 0.0253750005237 1
"(47.685763764999997, -122.28845769900001)" 0.0495498193967 2
"(47.719263153, -122.292730474)" 0.0452795886881 2
"(47.682248966000003, -122.387554111)" 0.0565124561435 1
"(47.614050890000001, -122.28980132)" 0.0274979821284 2
"(47.659068799000003, -122.314343858)" 0.0438465474233 10
"(47.602304920999998, -122.33252223700001)" 0.00384488716615 2
"(47.733972842, -122.34509529499999)" 0.0326871308101 20
"(47.572033132999998, -122.290990682)" 0.0498966437465 5
"(47.62152468, -122.356733898)" 0.0208198586493 17
"(47.65793832, -122.32860875599999)" 0.0420651316352 1
"(47.688564325000002, -122.279912833)" 0.056873555622 2
"(47.646512909999998, -122.349755531)" 0.0327000790574 1
"(47.508957094000003, -122.259432176)" 0.106230528383 2
"(47.690540059999996, -122.341561918)" 0.0140173312882 1
"(47.638415578, -122.399636378)" 0.066792585272 1
"(47.586100475999999, -122.32139232)" 0.0196683641966 1
"(47.662244252999997, -122.39103496200001)" 0.069270576197 1
"(47.662874246999998, -122.349303058)" 0.0425214202158 3
"(47.614286186000001, -122.336156175)" 0.00235900475142 1
"(47.526987841, -122.272721924)" 0.0898132151059 3
"(47.561067989000001, -122.37683456800001)" 0.0286838162937 24
"(47.647725651999998, -122.40229702000001)" 0.0727791826502 3
"(47.589270376999998, -122.33419605)" 0.0157277005676 13
"(47.597313471, -122.291440366)" 0.0314865857025 4
"(47.602683986000002, -122.316782518)" 0.0124663666827 3
"(47.533377999000002, -122.2788522)" 0.0832363700739 3
"(47.600869680000002, -122.325702142)" 0.00478005167865 9
"(47.605515969000002, -122.33545549599999)" 0.00643777154261 5
