City Feature,Common Name,Address,Website,Longitude,Latitude
Parks,Othello Playground,4351 S Othello St,http://www.seattle.gov/parks/park_detail.asp?ID=403,-122.278104890608,47.5362144800422
Parks,Cleveland Playfield,S Lucile St and 13th Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=404,-122.315542025326,47.5520115483017
Parks,Colman Playground,1740 23rd Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=406,-122.301957035525,47.587625380775
Parks,Georgetown Playfield,750 S Homer St,http://www.seattle.gov/parks/park_detail.asp?ID=410,-122.321395622454,47.5516197319685
Parks,Lakewood Plaground,5013 S Angeline St,http://www.seattle.gov/parks/park_detail.asp?ID=414,-122.270059558155,47.5588308046035
Parks,Maple Wood Playfield,4801 Corson Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=418,-122.31884514896,47.5600408806488
Parks,Rainer Beach Playfield,8802 Rainier Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=422,-122.273135760829,47.5250409543704
Parks,Rainier Playfield,3700 S Alaska St.,http://www.seattle.gov/parks/park_detail.asp?ID=423,-122.286200070963,47.5618173265164
Parks,Van Asselt Playground,7200 Beacon Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=431,-122.294067595442,47.5394460989017
Parks,University Playground,9th Ave NE and NE 50th St.,http://www.seattle.gov/parks/park_detail.asp?ID=435,-122.319312327795,47.6644474051006
Parks,Benefit Playground,9320 38th Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=436,-122.284294216374,47.5189982440007
Parks,Victory Heights Playground,1737 NE 106th St,http://www.seattle.gov/parks/park_detail.asp?ID=438,-122.307833800029,47.7056715231328
Parks,Hutchinson Playground,S Norfolk St and 59th Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=439,-122.26006214919,47.5143120790222
Parks,Alki Playground,5817 SW Lander St,http://www.seattle.gov/parks/park_detail.asp?ID=446,-122.40731233767,47.5784972617799
Parks,Wallingford Playfield,4219 Wallingford Ave N,http://www.seattle.gov/parks/park_detail.asp?ID=449,-122.33744372477,47.6585444344469
Parks,Delridge Playfield,4458 Delridge Way SW,http://www.seattle.gov/parks/park_detail.asp?ID=450,-122.364370690361,47.5628424487087
Parks,Fairmount Playground,5400 Fauntleroy Way SW,http://www.seattle.gov/parks/park_detail.asp?ID=452,-122.3805488504,47.5540408122029
Parks,Hamilton Viewpoint,1531 California Wy SW,http://www.seattle.gov/parks/park_detail.asp?ID=454,-122.389069703111,47.5907475150499
Parks,Hiawatha Playfield,2700 California Ave SW,http://www.seattle.gov/parks/park_detail.asp?ID=456,-122.384964699838,47.5782724270145
Parks,Highland Park Playground,1100 SW Cloverdale St,http://www.seattle.gov/parks/park_detail.asp?ID=457,-122.349034022359,47.527379719227
Parks,E.C. Hughes Playground,2805 SW Holden St,http://www.seattle.gov/parks/park_detail.asp?ID=458,-122.369545228851,47.5328049082455
Parks,South Park Playfield,738 S Sullivan St,http://www.seattle.gov/parks/park_detail.asp?ID=467,-122.324158773464,47.5280159781691
Parks,West Seattle Stadium,4432 35th Ave SW,http://www.seattle.gov/parks/park_detail.asp?ID=472,-122.374348206809,47.5628255450167
Parks,Bryant Neighborhood Playground,4102 NE 65th St,http://www.seattle.gov/parks/park_detail.asp?ID=482,-122.283644144168,47.6752992033738
Parks,Burke-Gilman Playground,5201 Sand Point Way NE,http://www.seattle.gov/parks/park_detail.asp?ID=496,-122.282623001591,47.6666338602899
Parks,Ballard Playground,2644 NW 60th St,http://www.seattle.gov/parks/park_detail.asp?ID=497,-122.391549848962,47.6727858650181
Parks,Meridian Playground,4649 Sunnyside Ave N,http://www.seattle.gov/parks/park_detail.asp?ID=1104,-122.332556754953,47.6641586884286
Parks,Bar-S Playground,6425 SW Admiral Way,http://www.seattle.gov/parks/park_detail.asp?ID=3703,-122.416054352165,47.5751951223366
Parks,Maple Leaf Playground,1020 NE 82nd St,http://www.seattle.gov/parks/park_detail.asp?ID=3881,-122.315612904851,47.6890145029702
Parks,Interbay Athletic Complex,3027 17th Ave W,http://www.seattle.gov/parks/park_detail.asp?ID=3887,-122.379191275215,47.6472393920114
Parks,T.T. Minor Playground,17th Ave E and E Union St,http://www.seattle.gov/parks/park_detail.asp?ID=3913,-122.310543098826,47.6131107170061
Parks,Emma Schmitz Memorial Overlook,4503 Beach Dr. SW,http://www.seattle.gov/parks/park_detail.asp?ID=3920,-122.40712042032,47.5628975696743
Parks,York Playground,3327 34th Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=3926,-122.29071342709,47.5726945845554
Parks,High Point Playfield,6920 34th Ave SW,http://www.seattle.gov/parks/park_detail.asp?ID=3941,-122.373414932477,47.5401697408767
Parks,Queen Anne Bowl Playfield,2806 3rd Ave W,http://www.seattle.gov/parks/park_detail.asp?ID=3984,-122.359710617651,47.6455992268977
Parks,Lake City Playground,2750 NE 125th St,http://www.seattle.gov/parks/park_detail.asp?ID=4002,-122.299373591493,47.7179550153166
Parks,Bagley Viewpoint,2548 Delmar Dr E,http://www.seattle.gov/parks/park_detail.asp?ID=4006,-122.318346887431,47.6430148390685
Parks,Nathan Hale Playfield,10750 30th Ave NE,http://www.seattle.gov/parks/park_detail.asp?ID=4023,-122.292028169283,47.7077147290923
Parks,Denny Playfield,,http://www.seattle.gov/parks/park_detail.asp?ID=4200,-122.339143311923,47.61913845141
Parks,Puget Ridge Playground,21st Ave SW and Croft Pl SW,http://www.seattle.gov/parks/park_detail.asp?ID=4201,-122.359946978632,47.5473683327228
Parks,East Portal Viewpoint,1400 Lake Washington Blvd S,http://www.seattle.gov/parks/park_detail.asp?ID=4241,-122.287892664034,47.5902217990605
Parks,Judge Charles M. Stokes Overlook,S Judkins St and 20th Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=4244,-122.306962470517,47.5916324990486
Parks,Benvenuto Viewpoint,1401 23rd Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=4245,-122.303028784202,47.589840775465
Parks,Yesler Playfield,917 E Yesler Way,http://www.seattle.gov/parks/park_detail.asp?ID=4263,-122.320082556586,47.601261682324
Parks,Mt Baker Ridge Viewpoint,1403 31st Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=4427,-122.292616071577,47.589983069111
Parks,Kiwanis Ravine Overlook,34th Ave W and W McCord Pl,http://www.seattle.gov/parks/park_detail.asp?ID=4429,-122.403236804742,47.6602505167596
Parks,Ursula Judkins Viewpoint,W Galer St west of the Magnolia Bridge,http://www.seattle.gov/parks/park_detail.asp?ID=4451,-122.390232055055,47.6320488302181
Parks,Rotary Viewpoint,35th Ave SW and SW Alaska St,http://www.seattle.gov/parks/park_detail.asp?ID=4465,-122.375859155464,47.5602220495052
Pet License Sales,Seattle Animal Shelter,2061 15th Ave W,http://www.seattle.gov/animalshelter/licenses,-122.37654,47.63837
Pet License Sales,Magnolia Veterinary Hospital,2201 34th Ave W,http://www.magnoliavethospital.com,-122.40141,47.63938
Pet License Sales,Phinney Ridge Animal Hospital,8205 Greenwood Ave N,http://seattle.gov/animalshelter/licenses.htm#Purchase,-122.35558,47.68866
Pet License Sales,Sunset Hill Veterinary And Rehabilitation,2403 NW Market St,http://www.sunsethillvet.com,-122.387878,47.668397
Pet License Sales,Paws Cat City Adoption Center,8503 Greenwood Ave N,http://www.paws.org/cas/catcity,-122.355517,47.690723
Pet License Sales,Seattle Municipal Tower,700 5th Ave.  Suite 4250,http://seattle.gov/animalshelter/licenses.htm#Purchase,-122.329875,47.604994
Pet License Sales,Ballard Animal Hospital,4368 Leary Way NW,http://www.ballardanimalhospital.com,-122.365663,47.660611
Pet License Sales,Banfield: The Pet Hospital,13000 Aurora Ave N,http://www.banfield.net/hospital/view/657,-122.343731,47.723367
Pet License Sales,Carkeek Park Veterinary Hospital,9756 Holman Rd NW,http://www.carkeekparkvh.com,-122.363672,47.700658
Pet License Sales,Hawthorne Hills Veterinary Hospital,4020 NE 55th St,http://www.hhvh.net,-122.283956,47.66886
Pet License Sales,Lien Animal Clinic,3710 SW Alaska St,http://www.lienanimal.com,-122.379296,47.561217
Pet License Sales,Maple Leaf Veterinary Care Center,1421 NE 80th St,http://www.mapleleafvet.com,-122.312366,47.686515
Pet License Sales,Northgate Veterinary Clinic,12345 15th Ave NE,http://www.northgatevet.com,-122.313191,47.718912
Pet License Sales,Pet Care Center Veterinary Hospital,2950 SW Avalon Way,http://seattle.gov/animalshelter/licenses.htm#Purchase,-122.371021,47.56938
Pet License Sales,Rainier Beach Veterinary Hospital,9238 Rainier Ave S,http://seattle.gov/animalshelter/licenses.htm#Purchase,-122.269138,47.520126
Pet License Sales,Urban Vet,1405 Elliott Ave W  Suite 100,http://www.urbanvet.vetsourceweb.com,-122.374113,47.630343
Pet License Sales,West Seattle Animal Hospital,4714 42nd Ave SW,http://www.westseattleanimalsea.com,-122.384954,47.560244
Pet License Sales,Maple Leaf Pet Corner,8300 Lake City Wy NE,http://www.mapleleafpetcorner.com,-122.30877,47.68966
Picnic Sites,Benefit Playground,9320 38th Ave S,http://www.seattle.gov/parks/picnic_detail.asp?ID=436,-122.284294,47.518998
Picnic Sites,Carkeek Park,950 NW Carkeek Park Rd.,http://www.seattle.gov/parks/picnic_detail.asp?ID=240,-122.372409,47.710822
Picnic Sites,Don Armeni Boat Ramp,1222 Harbor Ave. SW,http://www.seattle.gov/parks/picnic_detail.asp?ID=3917,-122.38244,47.59291
Picnic Sites,Gas Works Park,2101 N Northlake Way,http://www.seattle.gov/parks/picnic_detail.asp?ID=293,-122.334906,47.645639
Picnic Sites,Genesee Park And Playfield,4316 S Genesee St.,http://www.seattle.gov/parks/picnic_detail.asp?ID=409,-122.278744,47.564856
Picnic Sites,Golden Garden Park,8498 Seaview Pl. NW,http://www.seattle.gov/parks/picnic_detail.asp?ID=243,-122.40327,47.692105
Picnic Sites,Dr. Jose Rizal Park,1008 12th Ave. S,http://www.seattle.gov/parks/picnic_detail.asp?ID=433,-122.318452,47.592681
Picnic Sites,Judkins Park And Playfield,2150 S Norman St.,http://www.seattle.gov/parks/picnic_detail.asp?ID=397,-122.303951,47.592425
Picnic Sites,Madrona Park,853 Lake Washington Blvd.,http://www.seattle.gov/parks/picnic_detail.asp?ID=370,-122.282679,47.609299
Picnic Sites,Magnolia Park,1461 Magnolia Blvd. W,http://www.seattle.gov/parks/picnic_detail.asp?ID=317,-122.397349,47.633426
Picnic Sites,Matthews Beach Park,9300 51st Ave. NE,http://www.seattle.gov/parks/picnic_detail.asp?ID=347,-122.272703,47.695923
Picnic Sites,Me-Kwa-Mooks Park,4503 Beach Dr. SW,http://www.seattle.gov/parks/picnic_detail.asp?ID=473,-122.404006,47.563167
Picnic Sites,Meridian Playground,4649 Sunnyside Ave. N,http://www.seattle.gov/parks/picnic_detail.asp?ID=1104,-122.332557,47.664157
Picnic Sites,Northacres Park,12718 1st Ave. NE,http://www.seattle.gov/parks/picnic_detail.asp?ID=361,-122.326992,47.721559
Picnic Sites,Othello Playground,4351 S Othello St.,http://www.seattle.gov/parks/picnic_detail.asp?ID=403,-122.278106,47.536214
Picnic Sites,Pratt Park,1800 S Main St.,http://www.seattle.gov/parks/picnic_detail.asp?ID=390,-122.307464,47.600704
Picnic Sites,Ravenna Park,5520 Ravenna Ave. NE,http://www.seattle.gov/parks/picnic_detail.asp?ID=391,-122.305705,47.671404
Picnic Sites,Roxhill Park,2850 SW Roxbury St.,http://www.seattle.gov/parks/picnic_detail.asp?ID=464,-122.368881,47.519496
Picnic Sites,Seward Park,5902 Lake Washington Blvd. S,http://www.seattle.gov/parks/picnic_detail.asp?ID=428,-122.25245,47.5543
Picnic Sites,Warren G. Magnuson Park,6550 Sand Point Way NE,http://www.seattle.gov/parks/picnic_detail.asp?ID=398,-122.255084,47.680304
Picnic Sites,Westcrest Park,9000 8th Ave. SW,http://www.seattle.gov/parks/picnic_detail.asp?ID=468,-122.339892,47.524763
Picnic Sites,Woodland Park,Aurora Ave. N and N 59th St.,http://www.seattle.gov/parks/picnic_detail.asp?ID=292,-122.344218,47.668906
Picnic Sites,Alki Beack Park,1702 Alki Ave. SW,http://www.seattle.gov/parks/picnic_detail.asp?ID=445,-122.400127,47.586709
Picnic Sites,Beer Sheva Park,8650 55th Ave. S,http://www.seattle.gov/parks/picnic_detail.asp?ID=440,-122.263223,47.524191
Picnic Sites,Lincoln Park,8011 Fauntleroy Wy SW,http://www.seattle.gov/parks/picnic_detail.asp?ID=460,-122.396012,47.531176
Picnic Sites,Ferdinand St Boat Launch,S Ferdand St & Lake Wash. Blvd S,http://www.seattle.gov/parks/picnic_detail.asp?ID=,-122.2633,47.55828
Playfields,Beacon Hill Playground,1902 13th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=400,-122.315325,47.586228
Playfields,Jefferson Park,4165 16th Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=114,-122.310923,47.56896
Playfields,Ross Playground,4320 4th Ave. NW,http://www.seattle.gov/parks/park_detail.asp?ID=248,-122.361347,47.659719
Playfields,Loyal Heights Playfield,2101 NW 77th St.,http://www.seattle.gov/parks/park_detail.asp?ID=289,-122.383241,47.684105
Playfields,Denny Park,100 Dexter Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=309,-122.341049,47.61913
Playfields,Ella Bailey Park,2601 W Smith St.,http://www.seattle.gov/parks/park_detail.asp?ID=318,-122.391058,47.640585
Playfields,West Queen Anne Playfield,1901 1st Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=330,-122.359503,47.635513
Playfields,Garfield Playfield,23rd Ave. and E Cherry St.,http://www.seattle.gov/parks/park_detail.asp?ID=353,-122.301386,47.607025
Playfields,Montlake Playfield,1618 E Calhoun St.,http://www.seattle.gov/parks/park_detail.asp?ID=376,-122.310083,47.642407
Playfields,Ravenna Park,5520 Ravenna Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=391,-122.305705,47.671404
Playfields,Warren G. Magnuson Park,6550 Sand Point Way NE,http://www.seattle.gov/parks/park_detail.asp?ID=398,-122.255084,47.680304
Playfields,Cleveland Playfield,S Lucile St. and 13th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=404,-122.315544,47.552012
Playfields,Lakewood Playground,5013 S Angeline St.,http://www.seattle.gov/parks/park_detail.asp?ID=414,-122.270061,47.55883
Playfields,Rainier Playfield,3700 S Alaska St.,http://www.seattle.gov/parks/park_detail.asp?ID=423,-122.286199,47.561819
Playfields,View Ridge Playfield,4408 NE 70th St.,http://www.seattle.gov/parks/park_detail.asp?ID=444,-122.281073,47.680361
Playfields,Delridge Playfield,4458 Delridge Way SW,http://www.seattle.gov/parks/park_detail.asp?ID=450,-122.364369,47.562841
Playfields,Highland Park Playground,1100 SW Cloverdale St.,http://www.seattle.gov/parks/park_detail.asp?ID=457,-122.349032,47.527379
Playfields,Roxhill Park,2850 SW Roxbury St.,http://www.seattle.gov/parks/park_detail.asp?ID=464,-122.368881,47.519496
Playfields,Cowen Park,5849 15th Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=483,-122.313072,47.672596
Playfields,Bar-S Playground,6425 SW Admiral Way,http://www.seattle.gov/parks/park_detail.asp?ID=3703,-122.416056,47.575196
Playfields,High Point Playfield,6920 34th Ave. SW,http://www.seattle.gov/parks/park_detail.asp?ID=3941,-122.373414,47.540171
Playfields,Brighton Playfield,6000 39th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=402,-122.282098,47.548389
Playfields,Colman Playground,1740 23rd Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=406,-122.301959,47.587625
Playfields,Genesee Park And Playfield,4316 S Genesee St.,http://www.seattle.gov/parks/park_detail.asp?ID=409,-122.278744,47.564856
Playfields,Georgetown Playfield,750 S Homer St.,http://www.seattle.gov/parks/park_detail.asp?ID=410,-122.321395,47.551619
Playfields,Maple Wood Playfield,4801 Corson Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=418,-122.318844,47.56004
Playfields,Rainier Beach Playfield,8802 Rainier Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=422,-122.273135,47.52504
Playfields,Van Asselt Playground,7200 Beacon Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=431,-122.294066,47.539447
Playfields,University Playground,9th Ave. NE and NE 50th St.,http://www.seattle.gov/parks/park_detail.asp?ID=435,-122.319311,47.664447
Playfields,Freed Hutchinson Playground,S Norfolk St. and 59th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=439,-122.260061,47.514311
Playfields,Alki Playground,5817 SW Lander St.,http://www.seattle.gov/parks/park_detail.asp?ID=446,-122.407313,47.578497
Playfields,Wallingford Playfield,4219 Wallingford Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=449,-122.337434,47.658554
Playfields,Fairmount Playground,5400 Fauntleroy Way SW,http://www.seattle.gov/parks/park_detail.asp?ID=452,-122.38055,47.554041
Playfields,Hiawatha Playfield,2700 California Ave. SW,http://www.seattle.gov/parks/park_detail.asp?ID=456,-122.384965,47.578273
Playfields,E.C. Hughes Playground,2805 SW Holden St.,http://www.seattle.gov/parks/park_detail.asp?ID=458,-122.369544,47.532805
Playfields,Lincoln Park,8011 Fauntleroy Way SW,http://www.seattle.gov/parks/park_detail.asp?ID=460,-122.396012,47.531176
Playfields,Riverview Playfield,7226 12th Ave. SW,http://www.seattle.gov/parks/park_detail.asp?ID=463,-122.348855,47.539328
Playfields,South Park Playground,738 S Sullivan St.,http://www.seattle.gov/parks/park_detail.asp?ID=467,-122.32416,47.528017
Playfields,West Seattle Stadium,4600 35th Ave. SW,http://www.seattle.gov/parks/park_detail.asp?ID=472,-122.37435,47.562825
Playfields,Ballard Playground,2644 NW 60th St.,http://www.seattle.gov/parks/park_detail.asp?ID=497,-122.39155,47.672786
Playfields,Dahl (Waldo J.) Playfield,7700 25th Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=499,-122.299309,47.685267
Playfields,Maple Leaf Playground,1020 NE 82nd St.,http://www.seattle.gov/parks/park_detail.asp?ID=3881,-122.315614,47.689014
Playfields,Interbay Athletic Field,3027 17th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=3887,-122.37919,47.647239
Playfields,Lakeridge Playground,10145 Rainier Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=3972,-122.246841,47.510319
Playfields,Queen Anne Bowl Playfield,2806 3rd Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=3984,-122.359709,47.645599
Playfields,Yesler Terrace Cc,917 E Yesler Way,http://www.seattle.gov/parks/park_detail.asp?ID=4263,-122.320082,47.601263
Playfields,B.F. Day Playground,4020 Fremont Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=241,-122.349223,47.656031
Playfields,Gilman Playground,923 NW 54th St.,http://www.seattle.gov/parks/park_detail.asp?ID=242,-122.369684,47.667293
Playfields,Soundview Playfield,1590 NW 90th St.,http://www.seattle.gov/parks/park_detail.asp?ID=251,-122.378878,47.695417
Playfields,Bitter Lake Playfield,13035 Linden Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=288,-122.349314,47.724209
Playfields,Woodland Park,Aurora Ave. N and N 59th St.,http://www.seattle.gov/parks/park_detail.asp?ID=292,-122.344218,47.668906
Playfields,Bay View Playground,2614 24th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=303,-122.386787,47.643801
Playfields,Green Lake Park,7201 E Green Lake Dr. N,http://www.seattle.gov/parks/park_detail.asp?ID=307,-122.331029,47.681711
Playfields,Lawton Park,3843 26th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=316,-122.391158,47.655065
Playfields,West Magnolia Playfield,2518 34th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=319,-122.399506,47.64339
Playfields,East Queen Anne Playground,1912 Warren Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=329,-122.353788,47.636139
Playfields,Laurelhurst Playfield,4544 NE 41st St.,http://www.seattle.gov/parks/park_detail.asp?ID=340,-122.278019,47.659889
